PeopleInterested,audiobookPrice,author,category,ebookPrice,paperPrice,publisher,score,title
,,Rhys Bowen,Kryminał,,,Noir Sur Blanc,,Dublin moja miłość 
,,Piotr Trzebuchowski,Kryminał,,,Novae Res,,Detektyw Kris W półmroku świtu 
,,Kjell Eriksson,Kryminał,,,Amber,,Nocny śpiew ptaka / Przeszłość czeka 
,,Jonasson Ragnar,Kryminał,,,Amber,,Milczenie lodu / Milczenie nocy 
,,Adam Nasielski,Kryminał,,,Ciekawe Miejsca,,Koralowy sztylet 
,,Anna Bińkowska,Kryminał,,,W.A.B.,,Tu się nie zabija 
,,Cotterell T.A,Kryminał,,,Amber,,Strażniczka kłamstwa 
,,Roy Jacek,Kryminał,,,Ciekawe Miejsca,,Czarny koń zabija nocą 
,,Aleksandra Marinina,Kryminał,,,Edipresse Polska,,Za wszystko trzeba płacić Część 1 
,,Marynina Aleksandra,Kryminał,,,Edipresse Polska,,Za wszystko trzeba płacić Część 2 
,,Kobar Andrzej,Kryminał,,,Ciekawe Miejsca,,Zielony volkswagen 
,,Dot Hutchison,Kryminał,,,Filia,,Kolekcjoner motyli 
,,Gilbert Keith Chesterton,Kryminał,,,Replika,,Ojciec Brown Najgorsza zbrodnia na świecie 
,,Marynina Aleksandra,Kryminał,,,Edipresse Polska,,Czarna lista 
,,Adam Nasielski,Kryminał,,,Ciekawe Miejsca,,As Pik 
,,Dominik Kozar,Kryminał,,,Muza,,Wyklęty '48 
,,Arnaldur Indridason,Kryminał,,,W.A.B.,,Ciemna rzeka 
,,Sven Elvestad,Kryminał,,,Ciekawe Miejsca,,Pokój zmarłego Czarna gwiazda 
,,Charlaine Harris,Kryminał,,,Replika,,Małe kłamczuchy Aurora Teagarden 
,,Żukowski Jerzy,Kryminał,,,Ciekawe Miejsca,,Martwy punkt 
,,Jorge Diaz,Kryminał,,,Bukowy Las,,Sztylet 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,Jedwabny krawat 
,,Mark Hill,Kryminał,,,Amber,,Ja nie wybaczam 
,,Luiza Dobrzyńska,Kryminał,,,Astrum,,Seryjny kochanek 
,,Wołowski Jacek,Kryminał,,,Ciekawe Miejsca,,Oset pleni się w mroku 
,,Borowiecky S. M.,Kryminał,,,Szpalta,,Ani zadnej rzeczy 
,,Zygmunt Zeydler-Zborowski,Kryminał,,,LTW,,Nieudany urlop majora Downara 
,,Newman Tom,Kryminał,,,VM Global,,Ariel Róża detektyw 
,,Bożena Gałczyńska-Szurek,Kryminał,,,Szara Godzina,,Kręta droga do nieba  /Szara godzina 
,,Marynina Aleksandra,Kryminał,,,Edipresse Polska,,Płotki giną pierwsze 
,,Marynina Aleksandra,Kryminał,,,Edipresse Polska,,Złowroga pętla 
,,Marcin Wroński,Kryminał,,,W.A.B.,,Czas Herkulesów 
,,Cezary Harasimowicz,Kryminał,,,W.A.B.,,Znaleźć Naprawić Wykończyć 
,,Schirach Ferdinand,Kryminał,,,W.A.B.,,Wina 
,,Reichlin Linus,Kryminał,,,Niebieska studnia,,Tęsknota atomów 
,,Dalrymple Theodor,Kryminał,,,Rambler,,Tak niewiele zrobiono 
,,Jan Kąkol,Kryminał,,,Astrum,,Śmierć Baroneta 
,,Eoin Colfer,Kryminał,,,W.A.B.,,O mały włos 
,,Benn James R.,Kryminał,,,Bellona,,Katyńska gra Łachmany i kości 
,,Davys Tim,Kryminał,,,Świat Książki,,Lanceheim 
,,Donna Leon,Kryminał,,,Noir Sur Blanc,,Kwestia wiary 
,,Agata Chróścicka,Kryminał,,,W.A.B.,,Kontener 
,,Wolf Haas,Kryminał,,,G+J Gruner+Jahr Polska,,Jak zwierzęta 
,,Andriej Kurkow,Kryminał,,,Noir Sur Blanc,,Dobry anioł śmierci 
,,Iwo Zaniewski,Kryminał,,,W.A.B.,,Czego nie słyszał Arne Hilmen 
,,"Romański Marek, Borkowicz Mirko",Kryminał,,,Ciekawe Miejsca,,Szajka Biedronki 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Zasadzka prawie idealna 
,,Starzewski Antoni,Kryminał,,,Ciekawe Miejsca,,Męty Kryminały Przedwojennej Warszawy 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Powrót nauczyciela tańca Część 2 
,,Krefeld Michael Katz,Kryminał,,,Literackie,,Sekta 
,,Zygmunt Zeydler-Zborowski,Kryminał,,,LTW,,Czwartek godzina 22 / Dżem z czarnych porzeczek 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Powrót nauczyciela tańca Część 1 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Umrzeć ze śmiechu 
,,Aleksandra Marinina,Kryminał,,,Edipresse Polska,,Zabójca mimo woli Tom 4 
,,Moncriff Seán,Kryminał,,,Oficynka,,Dublin 
,,Laura Lippman,Kryminał,,,Marginesy,,To co ukryte 
,,Chirovici E. O.,Kryminał,,,Znak,,Księga luster 
,,Nadia Szagdaj,Kryminał,,,Bukowy Las,,Nowe śledztwa Klary Schulz Tajemnica Nathaniel 
,,Vincent V. Severski,Kryminał,,,Czarna Owca,,Nielegalni / Niewierni / Nieśmiertelni / Niepokorni Tom 1-4 
,,Robert Bryndza,Kryminał,,,Filia,,Nocny stalker 
,,Hubert Hender,Kryminał,,,Filia,,Lęk 
,,Ryszard Cichy,Kryminał,,,Poligraf,,Naprędce napisana historia 
,,Matuszak Beata,Kryminał,,,Poligraf,,Podziemia 
,,Zbigniew Chrząszcz,Kryminał,,,Poligraf,,Tworzywo 
,,Kubby Ann,Kryminał,,,Poligraf,,Zabójcze Deja vu 
,,Grelak Mariola,Kryminał,,,Poligraf,,Srebrne pantofelki 
,,Geir Tangen,Kryminał,,,Dolnośląskie,,Maestro 
,,Wingfield R.D.,Kryminał,,,C&T,,Frost i grudniowe ofiary 
,,Agnieszka Płoszaj,Kryminał,,,W.A.B.,,Czarodziejka 
,,Tadeusz Wojciechowski,Kryminał,,,Papierowy Motyl,,Ministrant Diabła 
,,Ule Hansen,Kryminał,,,Filia,,Kokony 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Włoskie buty 
,,Camilla Läckberg,Kryminał,,,Czarna Owca,,Morderstwa i woń migdałów 
,,Brewiński Waldemar Andrzej,Kryminał,,,Warszawska Firma Wydawnicza,,Dotyk prawdy 
,,Malin Persson-Giolito,Kryminał,,,Czarna Owca,,Na spokojnych wodach / Ponad wszelką wątpliwość / Zagadki przeszłości 
,,Jo Nesbo,Kryminał,,,Dolnośląskie,,Upiory / Policja / Syn 
,,Jo Nesbo,Kryminał,,,Dolnośląskie,,Człowiek nietoperz / Karaluchy / Łowcy głów 
,,Mariusz Czubaj,Kryminał,,,W.A.B.,,Nagroda Wielkiego Kalibru 
,,Sharon Bolton,Kryminał,,,Amber,,Sacrifice 
,,Jan Grzegorczyk,Kryminał,,,Zysk i S-ka,,Perła 
,,Farjeon J. Jefferson,Kryminał,,,Zysk i S-ka,,Zagadka w bieli 
,,Aleksandra Marinina,Kryminał,,,W.A.B.,,Złowroga pętla 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Tajemnicza nieznajoma 
,,Aleksandra Marinina,Kryminał,,,Edipresse Polska,,Ukradziony sen 
,,Walery Przyborowski,Kryminał,,,LTW,,Szkielet w domu 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Śmierć na życzenie 19 Złoto z trupią poświatą 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,Przegrana stawka 
,,Remigiusz Mróz,Kryminał,,,Czwarta Strona,,Kasacja / Zaginięcie / Rewizja 
,,Mankell Henning,Kryminał,,,W.A.B.,,Ręka 
,,"Preston Douglas, Child Lincold",Kryminał,,,Burda Publishing Polska,,Karmazynowy brzeg 
,,Zygmunt Zeydler-Zborowski,Kryminał,,,LTW,,Prawda rodzi nienawiść Złoty centaur 
,,Todd Charles,Kryminał,,,C&T,,Obietnica 
,,Charlie Donlea,Kryminał,,,Filia,,Dziewczyna z Summit Lake 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Piramida 
,,Marynina Aleksandra,Kryminał,,,Edipresse Polska,,Kolacja z zabójcą 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Wallander Pierwsze śledztwo 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Nie wracaj do domu 
,,Lisa Unger,Kryminał,,,W.A.B.,,Piękne kłamstwa 
,,Wolff Frieda,Kryminał,,,Świat Książki,,Siostrzyczka musi umrzeć 
,,Starostecki Tadeusz,Kryminał,,,Ciekawe Miejsca,,Krwawy reporter 
,,Mankell Henning,Kryminał,,,W.A.B.,,Mózg Kennedyego 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Kostucha na progu 
,,Anna Klejzerowicz,Kryminał,,,Filia,,Królowa śniegu 
,,Piwowarczyk Andrzej,Kryminał,,,Ciekawe Miejsca,,Królewna?! Najlepsze kryminały PRL 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,Błękitne okulary Najlepsze kryminały PRL 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,W cieniu fajerwerków 
,,Janet Evanovich,Kryminał,,,Fabryka Słów,,Stephanie Plum Płomienna siedemnastka 
,,Remigiusz Mróz,Kryminał,,,Filia,,W kręgach władzy Tom 1 Wotum nieufności 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Chińczyk Część 2 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Śmierć kroczy bezgłośnie 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Chińczyk Część 1 
,,Amélie Nothomb,Kryminał,,,Muza,,Zabić ojca 
,,Oswald  Georg M.,Kryminał,,,Czarna Owca,,Wśród wrogów 
,,Magda Stachula,Kryminał,,,Znak Literanova,,Idealna 
,,Joanna Jodełka,Kryminał,,,Edipresse Polska,,Grzechotka 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Śmierć na życzenie 12 Skórka za wyprawkę 
,,Agnieszka Fibich,Kryminał,,,Edipresse Polska,,Requiem dla tancerki 35 
,,Prios Christin Grilstad,Kryminał,,,Edipresse Polska,,Elen z krainy Fiordów Tom 10 Groźba 
,,Majewski Kamil,Kryminał,,,Novae Res,,Lesbożerca 
,,Jan Iwański,Kryminał,,,Dark Forest,,Żniwiarz/Dark forest 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Piąta kobieta Część 2 
,,Tomasz Konatkowski,Kryminał,,,Edipresse Polska,,Bazyliszek 
,,Walery Przyborowski,Kryminał,,,Ciekawe Miejsca,,Szkielet na Lesznie 
,,Adam Nasielski,Kryminał,,,Ciekawe Miejsca,,Puama E. Kryminały przedwojennej Warszawy 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Śmierć na życzenie Tom 10 Zabójstwo w Mint Julep 
,,Adam Nasielski,Kryminał,,,Ciekawe Miejsca,,Strzał 
,,Stanisław Wotowski,Kryminał,,,Ciekawe Miejsca,,Tajemniczy wróg 
,,Walery Przyborowski,Kryminał,,,LTW,,Szkielet na Lesznie 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Piąta kobieta Część. 1 
,,Tomasz Konatkowski,Kryminał,,,Edipresse Polska,,Przystanek śmierć 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,Malwersanci Najlepsze kryminały PRL 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,Dwa włosy blond Najlepsze kryminały PRL 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Śmierć na życzenie 9 Duchy południa 
,,Hubert Hender,Kryminał,,,Filia,,Kolejność 
,,Tadeusz Oszubski,Kryminał,,,Erica,,Miłość 
,,Martín Solares,Kryminał,,,W.A.B.,,Nie przysyłajcie kwiatów 
,,Siwek Grzegorz,Kryminał,,,Penelopa,,Kamienica 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Gdy przemówią fale 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Czarne zaręczyny 
,,Wolf Haas,Kryminał,,,Burda Publishing Polska,,Brennerova 
,,Bartłomiej Rychter,Kryminał,,,Edipresse Polska,,Ostatni dzień lipca 
,,Camilla Läckberg,Kryminał,,,Czarna Owca,,Księżniczka z lodu / Kaznodzieja / Kamieniarz / Ofiara losu 
,,Camilla Läckberg,Kryminał,,,Czarna Owca,,Niemiecki bękart / Syrenka /Latarnik /Fabrykantka aniołków 
,,Bartłomiej Rychter,Kryminał,,,Edipresse Polska,,Czarne złoto 
,,Zygmunt Zeydler-Zborowski,Kryminał,,,LTW,,Dziewczyna w męskiej koszulce 
,,Camilla Läckberg,Kryminał,,,Czarna Owca,,Fabrykantka aniołków 
,,Camilla Läckberg,Kryminał,,,Czarna Owca,,Kaznodzieja Tom 2 
,,Camilla Läckberg,Kryminał,,,Czarna Owca,,Księżniczka z lodu 
,,Adam Nasielski,Kryminał,,,Ciekawe Miejsca,,Fort Grozy 
,,Hurley Andrew Michael,Kryminał,,,W.A.B.,,Pustki 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Zapora Częsć 2 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Prima aprilis 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Zapora Część 1 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Krótka lekcja zabijania 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,"Mężczyzna, który się uśmiechał "
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Biała lwica Część 2 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Biała lwica Część 1 
,,Toumainen Antti,Kryminał,,,Albatros,,Czarne jak moje serce 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Morderczy miesiąc miodowy 
,,Tadeusz Cegielski,Kryminał,,,Edipresse Polska,,Morderstwo w Alei Róż 2 
,,Tadeusz Cegielski,Kryminał,,,Edipresse Polska,,Tajemnica pułkownika Kowadły 1 
,,Fossum Karin,Kryminał,,,Papierowy Księżyc,,Zabójstwo Harriet Krohn 
,,Fossum Karin,Kryminał,,,Papierowy Księżyc,,Czarne sekundy 
,,Krzysztof Liedel,Kryminał,,,Difin,,"Z Sherlockiem Holmesem o dedukcji, indukcji, życiu i innych ważnych sprawach "
,,Walery Przyborowski,Kryminał,,,LTW,,W Lasku Bielańskim 
,,Walery Przyborowski,Kryminał,,,LTW,,Noc z 3 na 4 grudnia 
,,Tadeusz Cegielski,Kryminał,,,Edipresse Polska,,Morderstwo w Alei Róż Część 1 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Morderstwo na zamówienie 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Czarny scenariusz 
,,L.H. Cosway,Kryminał,,,Filia,,Sześć serc 
,,Kristina Ohlsson,Kryminał,,,Prószyński Media,,Pojedynek z diabłem 
,,Braddon Mary Elizabeth,Kryminał,,,Zysk i S-ka,,Tajemnica lady Audley 
,,Boris Akunin,Kryminał,,,Świat Książki,,Kochanek śmierci 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Fałszywy trop 2 
,,Joanna Chmielewska,Kryminał,,,Olesiejuk,,Hazard 40 
,,Tatiana Polakowa,Kryminał,,,Rea,,Kolekcjoner 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Śmierć na życzenie 8 Święto Christie Część 2 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Fałszywy trop Część 1 
,,Zbigniew Zbikowski,Kryminał,,,Edipresse Polska,,Berlin Indigo 
,,Sharon Bolton,Kryminał,,,Amber,,Karuzela samobójczyń 
,,Hart Carolyn G.,Kryminał,,,Edipresse Polska,,Święto Christie 
,,Krzysztof Koziołek,Kryminał,,,Manufaktura Tekstów,,Będę Cię szukał aż Cię odnajdę 
,,Kaźmierczak Krzysztof M.,Kryminał,,,Zysk i S-ka,,Krótka instrukcja obsługi psa 
,,Alan Furst,Kryminał,,,Sonia Draga,,Misja w Paryżu 
,,Tadeusz Cegielski,Kryminał,,,Edipresse Polska,,Tajemnica pułkownika Kowadły Część 2 
,,Boris Akunin,Kryminał,,,Świat Książki,,Diamentowa karoca 
,,Wllace Edgar,Kryminał,,,Ciekawe Miejsca,,Tajemnica Szpilki oraz Obcy z mroków nocy 
,,Magdalena Knedler,Kryminał,,,Czwarta Strona,,Nic oprócz strachu 
,,Kjell Eriksson,Kryminał,,,Amber,,Nocny śpiew ptaka 
,,Melon Marcin,Kryminał,,,Silesia Progress,,Komisorz Hanusik i Sznupok 
,,Peter May,Kryminał,,,Albatros,,Jezioro tajemnic 
,,Joanna Chmielewska,Kryminał,,,Olesiejuk,,Kocie worki 35 Królowa polskiego kryminału 
,,Jenny Rogneby,Kryminał,,,Marginesy,,Leona Kości zostały rzucone 
,,Mankell Henning,Kryminał,,,Edipresse Polska,,Morderca bez twarzy 
,,Śnieżko Anna Maria,Kryminał,,,Novae Res,,Muchomor 
,,Marta Guzowska,Kryminał,,,Edipresse Polska,,Ofiara Polikseny Część 2 
,,Joanna Chmielewska,Kryminał,,,Olesiejuk,,Lądowanie w Garwolinie 
,,Marta Guzowska,Kryminał,,,Edipresse Polska,,Ofiara Polikseny Część 1 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,Śledztwo prowadzi porucznik Szczęsny 
,,Michalska Maria,Kryminał,,,Warszawska Grupa Wydawnicza,,Cześć Braciszku 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,Srebrzysta śmierć 
,,Anna Kłodzińska,Kryminał,,,Ciekawe Miejsca,,Złota bransoletka 
,,Adam Nasielski,Kryminał,,,Ciekawe Miejsca,,Skok w otchłań 
,,Romański Marek,Kryminał,,,Ciekawe Miejsca,,Człowiek z Titanica 
,,Marta Guzowska,Kryminał,,,Edipresse Polska,,Głowa Niobe Część 2 
,,Romański Marek,Kryminał,,,Ciekawe Miejsca,,Czarny trójkąt 
,,Łabenda Krzysztof Piotr,Kryminał,,,Psychoskok,,Kleszcz 
,,Gutowski Marcin,Kryminał,,,GM LABEL,,Krime story 
,,Szewczyk Marcin,Kryminał,,,Silesia Progress,,Silesia Noir 
,,Marta Guzowska,Kryminał,,,Edipresse Polska,,Głowa Niobe Część 1 
,,Romański Marek,Kryminał,,,Ciekawe Miejsca,,Sprawa Rity Gorgon Unikaty 
,,Luiza Dobrzyńska,Kryminał,,,Astrum,,Takie zwykłe miasteczko 
,,Thunberg Roslund,Kryminał,,,Sonia Draga,,Rodzinny interes 
,,Tom Clancy,Kryminał,,,W.A.B.,,Zęby tygrysa 
,,Majewski Lech,Kryminał,,,Rebis,,Manhattan Babilon 
,,Maciej Paterczyk,Kryminał,,,Ciekawe Miejsca,,Na zgliszczach 
,,Zbigniew Zbikowski,Kryminał,,,Edipresse Polska,,Berlin Blue 
,,Horst Jorn Lier,Kryminał,,,Smak Słowa,,Poza sezonem / Jaskiniowiec / Psy gończe 
,,Becky Masterman,Kryminał,,,Amber,,Droga 66 / I tylko ciemność 
,,John Katzenbach,Kryminał,,,Amber,,Czerwone Kapturki / Człowiek który zostawił po sobie cień 
,,Peter Robinson,Kryminał,,,Sonia Draga,,Blisko domu 
,,James Ellroy,Kryminał,,,Sonia Draga,,Tajemnice Los Angeles 
,,Ela Graf,Kryminał,,,Sumptibus,,Agencja Dimoon Ten się śmieje kto umrze ostatni 
,,Mats Olsson,Kryminał,,,Dolnośląskie,,Zabójcza dyscyplina 
,,Marco Malvaldi,Kryminał,,,Noir Sur Blanc,,Król gry 
,,Piotr Bojarski,Kryminał,,,Miejskie Posnania,,Arcymistrz 
,,Kurantowski Ludwik,Kryminał,,,Ciekawe Miejsca,,Zagadkowi milionerzy Kryminały przedwojennej Warszawy 
,,Sven Gard,Kryminał,,,Media Rodzina,,Ostatni pielgrzym 
,,Rzecznik Michał,Kryminał,,,Widnokrąg,,Żona dyplomaty 
,,Kristina Ohlsson,Kryminał,,,Prószyński Media,,Zagadka Sary Tell 
,,Liza Marklund,Kryminał,,,Czarna Owca,,Żelazna krew 
,,"Krajewski Marek, Czubaj Mariusz",Kryminał,,,Edipresse Polska,,Aleja samobójców 
,,"Tekieli Stanisław, Widmański Adam",Kryminał,,,Poradnia K,,Porucznik Stawropulos i Tajemnica Lewity 
,,Kerr Phillip,Kryminał,,,W.A.B.,,"Był pan w Smoleńsku, kapitanie? "
,,Greeley Andrew M.,Kryminał,,,Promic,,Biskup i trzej królowie 
,,Alexander Söderberg,Kryminał,,,Czarna Owca,,Drugi syn 
,,Ann Cleeves,Kryminał,,,Amber,,Ulica milczenia Tom 2 
,,Lisa See,Kryminał,,,Świat Książki,,Interior 
,,Susan Hill,Kryminał,,,Amber,,Zagubieni w mroku dusz Tom 2 
,,Hannah Sophie,Kryminał,,,Literackie,,Błąd w zeznaniach 
,,Camilla Läckberg,Kryminał,,,Czarna Owca,,Pogromca lwów 
,,Zygmunt Miłoszewski,Kryminał,,,Edipresse Polska,,Bezcenny Część 1 
,,Susan Hill,Kryminał,,,Amber,,Zagubieni w mroku dusz Tom 1 
,,Ann Cleeves,Kryminał,,,Amber,,Ulica milczenia Tom 1 
,,Deon Meyer,Kryminał,,,Sonia Draga,,Siedem dni 
,,,Kryminał,,,Novae Res,,Czarna dziura 
,,Kristina Ohlsson,Kryminał,,,Prószyński Media,,Papierowy chłopiec 
,,Adam Nasielski,Kryminał,,,Ciekawe Miejsca,,Dr Maxwell nie odpowiada Unikaty 
,,Agata Christie,Kryminał,,,Dolnośląskie,,N czy M 
,,Carl Hoffman,Kryminał,,,Świat Książki,,Tajemnica zaginięcia Rockefellera 
,,Romański Marek,Kryminał,,,Ciekawe Miejsca,,Ostatnia gra Yoshimury 
,,Romański Marek,Kryminał,,,Ciekawe Miejsca,,Gród Szatana Unikaty 
,,Romański Marek,Kryminał,,,Ciekawe Miejsca,,Żółty Szatan 
,,Nele Neuhaus,Kryminał,,,Media Rodzina,,Ostatnie lato w Nebrasce 
,,Melon Marcin,Kryminał,,,Silesia Progress,,Komisorz Hanusik 2 
,,J. D. Robb,Kryminał,,,Prószyński Media,,Święta i śmierć 
,,Bedwin Ireneusz,Kryminał,,,Bookflow,,Pamiętny Sylwester 
,,Mariusz Zielke,Kryminał,,,Czarna Owca,,Sędzia 
,,Peter Stjernstrom,Kryminał,,,Poradnia K,,Chłopiec motyl 
,,"Lehr Dick, ONeill Gerard",Kryminał,,,Marginesy,,Pakt z diabłem 
,,Anonim,Kryminał,,,Yumeka,,Diabelski Cmentarz 
,,Dennis Lehane,Kryminał,,,Prószyński Media,,Miniony świat 
,,Artem Replay,Kryminał,,,Astrum,,Handlarz 
,,Adam Nasielski,Kryminał,,,Ciekawe Miejsca,,Mamba Unikaty 
,,Doliński Adolf,Kryminał,,,Ciekawe Miejsca,,Opowiadania kryminalne 2 
,,Marcin Wroński,Kryminał,,,Edipresse Polska,,A na imię jej będzie Aniela Część 2 
,,Doliński Adolf,Kryminał,,,Ciekawe Miejsca,,Opowiadania kryminalne 1 
,,Tomasz Konatkowski,Kryminał,,,W.A.B.,,Nie ma takiego miasta 
,,Steve Hamilton,Kryminał,,,Amber,,Pod lodowym księżycem 
,,Fletcher Joseph Smith,Kryminał,,,LTW,,Tajemnica dworu Markenmore 
,,Kjell Eriksson,Kryminał,,,Amber,,Czarne kłamstwa czerwona krew 
,,David Gordon,Kryminał,,,Poradnia K,,Serialista 
,,Steve Hamilton,Kryminał,,,Amber,,Zimny dzień w raju 
,,Koszko Arkadiusz Francewicz,Kryminał,,,Ciekawe Miejsca,,Z pamiętników szefa rosyjskiej policji śledczej 
,,Anthony Horowitz,Kryminał,,,Rebis,,Moriarty 
,,Sharon Bolton,Kryminał,,,Amber,,Mroczne przypływy Tamizy 
,,,Kryminał,,,Albatros,,Najlepsze amerykańskie opowiadania kryminalne 2010 
,,White Ethel Lina,Kryminał,,,C&T,,Starsza pani znika 
,,,Kryminał,,,Algo,,Kompletne wydanie książek o Sherlocku Holmesie 
,,Mons Kallentoft,Kryminał,,,Rebis,,Duchy wiatru 
,,Jolanta Mokrzyńska,Kryminał,,,Sonia Draga,,Wszystkie świństwa świata 
,,Martín Solares,Kryminał,,,Czarne,,Czarne minuty 
,,Zofia Tarajło-Lipowska,Kryminał,,,Lech i Czech,,Śmierć dziekana 
,,Gutsche Alexander,Kryminał,,,Lampa i Iskra Boża,,Wieczór gorzkiej mgły 
,,Jan Kąkol,Kryminał,,,Astrum,,Szantaż Zemsta skazanych 
,,Jan Kąkol,Kryminał,,,Astrum,,Kolekcjoner 
,,Arnold Thomas,"Sensacja, thriller, horror",,,Wydawnictwo Vectra,,33 dni prawdy 
,,Nieznanski Fridrich,Kryminał,,,Zapiski,,Walet karowy 
,,Susan Hill,Kryminał,,,Amber,,Ludzie czystego serca 
,,Agnieszka Olejnik,Kryminał,,,Literackie,,Dante na tropie 
,,Sandra Brown,Kryminał,,,Świat Książki,,Wyrok śmierci 
,,Simon Beckett,Kryminał,,,Amber,,Wołanie grobu 
,,Doyle Arthur Conan,Kryminał,,,Zysk i S-ka,,Sherlock Holmes Tom 2 
,,Boris Akunin,Kryminał,,,Świat Książki,,Koronacja 
,,Marek Świerczek,Kryminał,,,Novae Res,,Skowyt 
,,Marcin Wroński,Kryminał,,,Edipresse Polska,,A na imię jej będzie Aniela Część 1 
,,John Lutz,Kryminał,,,Prószyński Media,,Szał 
,,Donna Leon,Kryminał,,,Noir Sur Blanc,,Dzika zachłanność 
,,Sund Erik Axl,Kryminał,,,Sonia Draga,,Obłęd / Trauma / Katharsis 
,,Marco Vichi,Kryminał,,,Albatros,,Komisarz Bordelli Śmierć w gaju oliwnym 
,,Chenczke Tomek P.,Kryminał,,,Wielka Litera,,Browar 
,,Erin Kelly,Kryminał,,,Literackie,,Broadchurch 
,,Joanna Chmielewska,Kryminał,,,Olesiejuk,,Wielki diament Tom 2 
,,Jean-Luc Bannalec,Kryminał,,,Czarne,,Sztorm na Glenanach 
,,Hannah Sophie,Kryminał,,,Literackie,,Buźka 
,,Aleksander Błażejowski,Kryminał,,,Ciekawe Miejsca,,Walizka P.Z. Unikaty 
,,Marcin Wroński,Kryminał,,,Edipresse Polska,,Kino Venus 2 
,,Aleksander Błażejowski,Kryminał,,,Ciekawe Miejsca,,Tekturowy człowiek. Unikaty 
,,Gaczoł Arkadiusz,Kryminał,,,Novae Res,,Uprowadzony 
,,Marcin Kowalski,Kryminał,,,Agora,,Tabloid Śmierć w tytule 
,,"Brent Jocelyn, Brent Kester",Kryminał,,,Pracownia Wydawnicza,,Przeciw sobie samym 
,,Joanna Chmielewska,Kryminał,,,Olesiejuk,,Wielki diament Tom 1 
,,Aleksander Błażejowski,Kryminał,,,Ciekawe Miejsca,,Tajmenica doktora Hiwi Unikaty 
,,Edgar Wallace,Kryminał,,,Ciekawe Miejsca,,Pogromca hien ludzkich 
,,Arthur Conan Doyle,Kryminał,,,Zysk i S-ka,,Sherlock Holmes Powrót Sherlocka Holmesa Pożegnalny ukłon Archiwum Sherlocka Holmesa 
,,Sund Erik Axl,Kryminał,,,Sonia Draga,,Katharsis 
,,Piotr Bojarski,Kryminał,,,Miejskie Posnania,,Pętla 
,,Martin Olczak,Kryminał,,,Pascal,,Morderstwo w Akademii 
,,Lisa Gardner,Kryminał,,,Sonia Draga,,Złap mnie 
,,Isabel Allende,Kryminał,,,Muza,,Ripper 
,,Maciej Światłowicz,Kryminał,,,Novae Res,,Polowanie na Czworonoga 
,,Ewa Zaleska,Kryminał,,,Sonia Draga,,Zbyt wielkie serce 
,,Bolton S.J.,Kryminał,,,Amber,,Karuzela samobójczyń 
,,Carl-Johan Vallgren,Kryminał,,,Amber,,Człowiek który zostawił po sobie cień 
,,Starr Melvin R.,Kryminał,,,Promic,,Ślad atramentu 
